OTUID	Sample01	Sample02	Sample03	Sample04	Sample05	Sample06	Sample07	Sample08	Sample_09	Sample10	Sample11
ASV550	0	0	0	0	0	0	0	0	0	0	0
ASV551	0	0	0	0	0	0	0	0	0	0	0
ASV552	0	0	0	0	0	0	0	0	0	0	0
ASV553	0	0	0	0	0	0	0	0	0	0	0
ASV554	0	0	0	0	0	0	0	0	0	0	0
ASV555	0	0	0	0	0	0	0	0	0	0	0
ASV556	0	0	0	0	0	0	0	0	0	0	0
ASV557	0	0	0	0	0	0	0	0	0	0	0
ASV558	0	0	0	0	0	0	0	0	0	0	0
ASV559	0	0	0	0	0	0	0	0	0	0	0
ASV560	0	0	0	0	0	0	0	0	0	0	0
ASV561	0	0	0	0	0	0	0	0	0	0	0
ASV562	0	0	0	0	0	0	0	0	0	0	0
ASV563	0	0	0	0	0	0	0	0	0	0	0
ASV564	0	0	0	0	0	0	0	0	0	0	0
ASV565	2	0	0	0	0	0	0	0	0	0	0
ASV566	0	0	0	0	0	0	0	0	0	0	0
ASV567	0	0	0	0	0	0	0	0	0	0	0
ASV568	0	0	0	0	0	0	0	0	0	0	0
ASV569	0	0	0	0	0	0	0	0	0	0	0
ASV570	0	0	0	0	0	0	0	0	0	0	0
ASV571	0	0	0	0	0	0	0	0	0	0	0
ASV572	0	0	0	0	0	0	0	0	0	0	0
ASV573	0	0	0	0	0	0	2	0	0	0	0
ASV574	0	0	0	0	0	0	0	0	0	0	0
ASV575	0	0	0	0	0	0	0	0	0	0	0
ASV576	0	0	0	0	0	0	0	0	0	0	0
ASV577	0	0	0	0	0	0	0	0	0	0	0
ASV578	0	0	0	0	0	0	0	0	0	0	0
ASV579	0	0	0	0	0	0	0	0	0	0	0
ASV580	0	0	0	0	0	0	0	0	0	0	0
ASV581	0	0	0	0	0	0	0	0	0	0	0
ASV582	0	0	0	0	0	0	0	0	0	2	0
ASV583	0	0	0	0	0	0	0	0	0	0	0
ASV584	0	0	0	0	0	0	0	0	0	0	0
ASV585	0	0	0	0	0	0	0	0	0	0	0
ASV586	0	0	0	0	0	0	0	0	0	0	0
ASV587	0	0	0	0	0	0	0	0	0	0	0
ASV588	0	0	0	0	0	0	0	0	0	0	0
ASV589	0	0	2	0	0	0	0	0	0	0	0
ASV590	0	0	0	0	2	0	0	0	0	0	0
ASV591	0	0	0	0	0	0	0	0	0	0	0
ASV592	0	0	0	0	0	0	0	0	0	0	0
ASV593	0	0	0	0	0	0	0	0	0	0	0
ASV594	0	0	0	0	0	0	0	0	0	0	0
ASV595	0	0	2	0	0	0	0	0	0	0	0
ASV596	0	0	0	0	0	0	0	0	0	0	0
ASV597	0	0	0	0	0	0	0	0	0	0	0
ASV598	0	0	0	0	0	0	0	0	0	0	0
ASV599	0	0	0	0	0	0	0	0	0	0	0
ASV600	0	0	0	0	0	0	0	0	0	0	0
ASV601	0	0	0	0	0	0	0	0	0	0	0
ASV602	0	0	0	0	0	0	0	0	0	0	0
ASV603	0	0	0	0	0	0	0	0	0	0	0
ASV604	0	0	0	0	0	0	0	0	0	0	0
ASV605	0	0	0	0	0	0	0	0	0	0	0
ASV606	0	0	0	0	0	0	0	0	0	0	0
ASV607	0	0	0	0	0	0	0	0	0	0	0
ASV608	0	0	0	0	0	0	0	0	0	0	0
ASV609	0	0	0	0	0	0	0	0	0	0	0
ASV610	0	0	0	0	0	0	0	0	0	0	0
ASV611	0	0	0	0	0	0	0	0	0	0	0
ASV612	0	0	0	0	0	0	0	0	0	0	0
ASV613	0	0	0	0	0	0	0	0	0	0	0
ASV614	0	0	0	0	0	0	0	0	0	0	3
ASV615	0	0	0	0	0	0	0	0	0	0	0
ASV616	0	0	0	0	0	0	0	0	0	0	0
ASV617	0	0	0	0	0	0	0	0	0	0	0
ASV618	0	0	0	0	0	0	0	0	0	0	0
ASV619	0	0	0	0	0	0	0	0	0	0	0
ASV620	0	0	0	0	0	0	0	0	0	0	0
ASV621	0	0	0	0	0	0	0	0	0	0	0
ASV622	0	0	0	0	0	0	0	0	0	0	0
ASV623	0	0	0	0	0	0	0	0	0	0	0
ASV624	0	0	0	0	0	0	0	0	0	0	0
ASV625	0	0	0	0	0	0	0	0	0	0	0
ASV626	0	0	0	0	0	0	0	0	0	0	0
ASV627	0	0	0	0	0	0	0	0	0	0	0
ASV628	0	0	0	0	0	0	0	0	0	0	0
ASV629	0	0	0	0	0	0	0	0	0	0	0
ASV630	0	0	0	0	0	0	0	0	0	0	0
ASV631	0	0	0	0	0	0	0	0	0	0	0
ASV632	0	0	0	0	0	0	0	0	0	0	0
ASV633	0	0	0	0	0	0	0	0	0	0	0
ASV634	0	0	0	0	3	0	0	0	0	0	0
ASV635	0	11	0	0	0	0	0	0	0	0	0
ASV636	0	0	0	0	0	0	0	0	0	0	0
ASV637	0	0	0	0	0	0	0	0	0	0	0
ASV638	0	0	0	0	0	0	0	0	0	0	0
ASV639	0	0	0	0	0	0	0	0	0	0	0
ASV640	0	0	0	0	0	0	0	0	0	0	0
ASV641	0	0	0	0	0	0	0	0	0	0	0
ASV643	0	0	0	0	0	0	0	0	0	0	0
ASV644	0	0	0	0	0	0	0	0	0	0	0
ASV645	0	0	0	0	0	0	0	0	0	0	0
ASV646	0	0	0	0	0	0	2	0	0	0	0
ASV647	0	0	0	0	0	0	0	0	0	0	0
ASV648	0	0	0	0	0	0	0	0	0	0	0
ASV649	0	0	0	0	0	0	0	0	0	0	0
ASV650	0	0	0	0	0	0	0	0	0	0	0
ASV651	0	0	0	0	0	0	0	0	0	0	0
ASV652	0	0	0	0	0	0	0	0	0	0	0
ASV653	0	0	0	0	0	0	0	0	0	0	0
ASV654	2	0	0	0	0	0	0	0	0	0	0
ASV655	0	0	0	0	0	0	0	0	0	2	0
ASV656	0	0	0	0	0	0	0	0	0	0	0
ASV657	0	0	0	0	0	0	0	0	0	0	0
ASV658	0	0	0	0	2	0	0	0	0	0	0
ASV659	0	0	0	0	0	0	0	0	0	0	0
ASV660	0	0	0	0	0	0	0	0	0	0	0
ASV661	0	0	0	0	0	0	0	0	0	0	0
ASV662	0	0	0	0	0	0	0	0	0	0	0
ASV663	0	0	0	0	0	0	0	0	0	0	0
ASV664	0	0	0	0	0	0	0	0	0	0	0
ASV665	0	0	0	0	0	0	0	0	0	0	0
ASV666	0	0	0	0	0	0	0	0	0	0	0
ASV667	0	0	0	0	0	0	0	0	0	0	0
ASV668	0	0	0	0	0	0	0	0	0	0	0
ASV669	0	0	0	0	0	0	0	0	0	0	0
ASV670	0	0	0	0	0	0	2	0	0	0	0
ASV671	0	0	0	0	0	0	0	0	0	0	0
ASV672	0	0	0	0	0	0	0	0	0	0	0
ASV673	0	0	0	0	0	0	0	0	0	2	0
ASV674	0	0	0	0	0	0	0	0	0	0	0
ASV675	0	0	0	0	0	0	0	0	0	0	0
ASV676	0	0	0	0	0	0	0	0	0	0	0
ASV677	0	0	0	2	0	0	0	0	0	0	0
ASV678	0	0	0	0	0	0	0	0	0	0	0
ASV679	0	0	0	0	0	0	0	0	0	0	0
ASV680	0	0	0	0	0	0	0	0	0	0	0
ASV681	0	0	0	0	0	0	0	0	0	0	0
ASV682	0	0	0	0	0	0	0	0	0	0	0
ASV683	0	0	0	0	0	0	0	0	0	0	0
ASV684	0	0	0	0	0	0	0	0	0	0	0
ASV685	0	0	0	0	0	0	0	0	0	0	0
ASV686	0	0	0	2	0	0	0	0	0	0	0
ASV687	0	0	0	0	0	0	0	0	0	0	0
ASV688	0	0	0	0	0	0	0	0	0	0	0
ASV689	0	0	0	0	0	0	0	0	0	0	0
ASV690	0	0	0	0	0	0	0	0	0	0	0
ASV691	0	0	0	0	0	0	0	0	0	0	0
ASV692	0	0	0	0	0	0	0	0	0	0	0
ASV693	5	0	0	0	0	0	0	0	0	0	0
ASV694	0	0	0	0	0	0	0	0	0	0	0
ASV695	0	0	0	0	0	0	0	0	0	0	0
ASV696	0	0	0	0	0	0	0	0	0	0	0
ASV697	0	0	0	0	0	0	0	0	0	0	0
ASV698	0	0	0	0	0	0	0	0	0	0	0
ASV699	0	0	0	0	0	0	0	0	0	0	0
ASV700	0	0	0	0	0	0	0	0	0	0	0
ASV701	0	0	0	0	0	0	0	0	0	0	0
ASV702	0	0	0	0	0	0	0	0	0	0	0
ASV703	0	0	0	0	0	0	0	0	0	0	0
ASV704	0	0	0	0	0	0	0	0	0	0	0
ASV705	0	0	0	0	0	0	0	0	0	0	0
ASV706	0	0	0	0	0	0	0	0	0	0	0
ASV707	0	0	0	0	0	0	0	0	0	0	0
ASV708	0	0	0	0	0	0	0	0	0	0	0
ASV709	0	0	0	0	0	0	0	0	0	0	0
ASV710	0	0	0	0	0	0	0	0	0	0	0
ASV711	0	0	0	0	0	0	0	0	0	0	0
ASV712	0	0	0	0	0	0	0	0	0	0	0
ASV713	0	0	0	0	0	0	0	0	0	0	0
ASV714	0	0	0	0	0	0	0	0	0	0	0
ASV715	0	0	0	0	0	0	0	0	0	0	0
ASV716	0	0	0	0	0	0	0	0	0	0	0
ASV717	0	0	2	0	0	0	0	0	0	0	0
ASV718	0	0	0	0	0	0	0	2	0	0	0
ASV719	0	0	0	0	0	0	0	0	0	0	0
ASV720	0	0	0	0	0	0	0	0	0	0	0
ASV721	0	0	0	0	0	0	0	0	0	0	0
ASV722	0	0	0	0	0	0	0	0	0	0	0
ASV723	0	0	0	0	0	0	0	0	0	0	0
ASV724	0	0	0	0	0	0	0	0	0	0	0
ASV725	0	0	0	0	0	0	0	0	0	0	0
ASV726	0	0	0	0	0	0	0	0	0	0	0
ASV727	0	0	0	0	0	0	0	0	0	0	0
ASV728	0	0	0	0	0	0	0	0	0	0	0
ASV729	0	0	0	0	0	0	0	0	0	0	0
ASV730	0	0	0	0	0	0	0	0	0	0	0
ASV731	0	0	0	0	0	0	0	0	0	0	0
ASV732	0	0	0	0	0	2	0	0	0	0	0
ASV733	0	0	0	0	0	0	0	0	2	0	0
ASV734	0	0	0	0	0	0	0	0	0	0	0
ASV735	0	0	2	0	0	0	0	0	0	0	0
ASV736	0	0	0	0	0	0	0	0	0	0	0
ASV737	0	0	0	0	0	0	0	0	0	0	0
ASV738	0	0	0	0	0	0	0	0	0	0	0
ASV739	0	0	0	0	0	0	0	0	0	0	0
ASV740	0	0	0	0	0	0	0	0	0	0	0
ASV741	0	0	0	0	0	0	0	0	0	0	0
ASV742	0	0	0	0	0	0	0	0	0	0	0
ASV743	0	0	0	0	0	0	0	0	0	0	0
ASV744	0	0	0	0	0	0	0	0	0	0	0
ASV745	0	0	0	0	0	0	0	0	0	0	0
ASV746	0	0	0	0	0	0	0	0	0	0	0
ASV747	0	0	0	0	0	0	0	0	0	0	0
ASV748	0	0	0	0	0	0	3	0	0	0	0
ASV749	0	0	0	0	0	0	0	0	0	0	0
ASV750	0	0	0	0	0	0	0	0	0	0	0
ASV751	0	0	0	0	0	0	0	0	0	0	0
ASV752	0	0	0	3	0	0	0	0	0	0	0
ASV753	0	0	0	0	0	0	0	0	0	0	0
ASV754	0	0	0	0	0	0	0	0	0	0	0
ASV755	0	0	0	0	0	0	0	0	0	0	0
ASV756	0	0	0	0	0	0	0	0	0	0	0
ASV757	0	0	0	0	0	0	0	0	0	0	0
ASV758	0	0	0	0	0	0	0	0	0	0	0
ASV759	0	0	0	0	0	0	0	0	0	0	0
ASV760	0	0	0	0	0	0	0	0	0	0	0
ASV761	0	0	0	0	0	0	0	0	0	0	0
ASV762	0	0	0	0	0	0	0	0	0	0	0
ASV763	0	0	0	0	0	0	4	0	0	0	0
ASV764	0	0	0	0	0	0	2	0	0	0	0
ASV765	0	0	0	0	0	0	0	0	0	0	0
ASV766	0	0	0	0	0	0	0	0	0	0	0
ASV767	0	0	0	0	0	0	0	2	0	0	0
ASV768	0	0	0	0	0	0	0	0	0	0	0
ASV769	0	0	0	0	0	0	0	0	0	0	0
ASV770	0	0	0	0	0	0	0	0	0	0	0
ASV771	0	0	0	0	0	0	0	0	0	0	0
ASV772	0	0	0	0	0	0	0	0	0	0	0
ASV773	0	0	0	0	0	0	0	0	0	0	0
ASV774	0	0	0	0	2	0	0	0	0	0	0
ASV775	0	0	0	0	0	0	0	0	0	0	0
ASV776	0	0	0	0	0	0	0	0	0	0	0
ASV777	0	0	0	0	0	0	0	0	0	0	0
ASV778	0	0	0	0	0	0	0	0	0	0	0
ASV779	0	0	0	0	0	0	0	0	0	0	0
ASV780	0	0	0	0	0	0	0	0	0	0	0
ASV781	0	0	0	0	0	0	0	0	0	0	0
ASV782	0	0	2	0	0	0	0	0	0	0	0
ASV783	0	0	0	0	0	0	0	0	0	0	0
ASV784	0	0	0	0	0	0	0	0	0	0	0
ASV785	0	0	0	0	0	0	0	0	0	0	0
ASV786	0	0	0	0	0	0	0	0	0	0	0
ASV787	0	0	0	0	0	0	0	0	0	0	0
ASV788	0	0	0	0	0	0	0	0	0	0	0
ASV789	0	0	0	0	0	0	0	0	0	0	0
ASV790	0	0	0	0	0	0	0	0	0	0	0
ASV792	0	0	0	0	0	0	0	0	0	0	0
ASV793	0	0	0	0	0	0	0	0	0	0	0
ASV794	0	0	0	0	0	0	0	0	0	0	0
ASV795	0	0	0	0	0	0	0	0	0	0	0
ASV796	0	0	0	0	0	0	0	0	0	2	0
ASV797	0	0	0	0	0	0	0	0	0	0	0
ASV798	0	2	0	0	0	0	0	0	0	0	0
ASV799	0	0	0	0	0	0	0	0	0	0	0
ASV800	0	0	0	0	0	0	0	0	0	0	0
ASV801	0	0	0	0	0	0	0	0	0	0	0
ASV802	0	0	0	0	0	2	0	0	0	0	0
ASV803	0	0	0	0	0	0	0	0	0	0	0
ASV804	0	0	0	0	0	0	0	0	0	0	0
ASV805	0	0	0	0	0	0	0	0	0	0	0
ASV806	0	0	0	0	0	0	0	0	0	0	3
ASV807	0	0	0	0	0	7	0	0	0	0	0
ASV808	0	0	0	0	0	0	0	0	0	0	0
ASV809	0	0	0	0	0	0	0	0	0	0	0
ASV810	0	0	0	0	0	0	0	0	0	0	0
ASV811	0	0	0	0	0	0	0	0	0	0	0
ASV812	0	0	0	0	0	0	2	0	0	0	0
ASV813	0	0	0	0	0	0	0	0	0	0	0
ASV814	0	0	0	0	0	0	0	0	0	0	0
ASV815	0	0	0	0	0	0	0	0	0	0	0
ASV816	0	0	5	0	0	0	0	0	0	0	0
ASV817	0	0	0	0	2	0	0	0	0	0	0
ASV818	0	0	0	0	0	0	0	0	0	0	0
ASV819	0	0	0	0	0	0	0	3	0	0	0
ASV820	0	0	0	0	0	0	0	0	0	0	0
ASV821	0	0	0	0	0	0	0	0	0	0	0
ASV822	0	0	0	0	0	0	0	0	0	0	0
ASV823	0	0	0	2	0	0	0	0	0	0	0
ASV824	0	0	0	0	0	0	0	0	0	0	0
ASV825	0	0	0	0	0	0	0	0	0	0	0
ASV826	0	0	0	0	0	0	0	0	0	2	0
ASV827	0	0	0	0	0	0	0	0	0	0	0
ASV828	0	0	0	0	0	0	0	0	0	0	0
ASV829	0	0	0	0	0	0	0	0	0	0	0
ASV830	0	0	0	0	4	0	0	0	0	0	0
ASV831	0	0	0	0	0	0	4	0	0	0	0
ASV832	0	0	0	0	0	0	0	0	0	0	0
ASV833	0	0	0	0	0	0	0	0	0	0	0
ASV834	0	0	0	0	0	0	0	0	0	0	0
ASV835	0	0	0	0	0	0	0	0	0	0	0
ASV836	0	0	0	0	0	0	0	0	0	0	0
ASV837	0	0	0	0	3	0	0	0	0	0	0
ASV838	0	0	0	0	0	0	0	2	0	0	0
ASV839	0	0	0	0	0	0	0	0	0	0	0
ASV840	0	0	0	0	0	0	0	0	0	0	0
ASV841	0	0	0	0	0	0	0	0	0	0	3
ASV842	0	0	0	0	2	0	0	0	0	0	0
ASV843	0	0	0	0	0	0	0	0	0	0	0
ASV844	0	0	0	0	0	0	0	0	0	0	0
ASV845	0	0	0	0	0	0	0	0	0	0	0
ASV846	0	0	0	0	0	0	0	0	0	0	0
ASV847	0	0	0	0	0	0	0	0	0	0	0
ASV848	0	0	0	0	0	0	0	0	0	0	0
ASV849	0	0	0	0	0	0	0	0	0	0	0
ASV850	0	0	0	0	0	0	0	0	0	0	0
ASV851	0	0	0	0	0	0	0	0	0	0	0
ASV852	0	0	0	2	0	0	0	0	0	0	0
ASV853	0	0	0	0	0	0	0	0	0	0	0
ASV854	0	0	0	0	0	0	0	0	0	0	0
ASV855	0	0	0	0	0	0	0	0	0	0	0
ASV856	0	0	0	0	0	0	0	0	0	0	3
ASV857	0	0	0	0	0	0	0	0	0	0	0
ASV858	0	0	0	0	0	0	0	0	0	0	0
ASV859	0	0	0	6	2	0	0	0	0	0	0
ASV860	0	0	0	0	0	0	0	0	0	0	0
ASV861	0	0	0	0	0	0	0	0	0	0	0
ASV862	0	0	0	0	0	0	0	0	0	0	0
ASV864	0	0	0	0	0	3	0	0	0	0	0
ASV865	0	0	0	0	0	0	0	0	0	0	0
ASV866	7	5	19	21	36	28	30	83	93	87	75
ASV867	22	19	33	29	47	18	45	57	64	34	34
ASV868	2	0	5	6	1	6	10	8	0	4	3
ASV869	0	0	0	0	0	0	2	0	0	0	0
ASV870	0	3	1	0	2	1	4	5	0	0	4
ASV871	0	1	0	0	0	0	0	0	0	0	0
ASV872	69	56	46	69	91	80	117	114	217	206	216
ASV873	0	0	0	0	0	0	0	0	0	0	0
ASV874	0	0	0	0	0	0	0	0	0	0	0
ASV878	509	386	693	521	740	461	675	957	920	618	317
ASV881	19	41	78	118	106	108	216	276	305	202	121
ASV883	0	0	0	0	0	0	0	0	0	0	0
ASV884	0	0	0	0	0	0	0	0	0	0	0
ASV885	2	2	0	8	2	1	3	5	2	2	1
ASV886	12	7	4	0	0	0	2	3	0	4	0
ASV888	4	0	1	1	5	1	0	6	4	1	3
ASV891	0	0	0	0	0	0	0	0	0	0	0
ASV893	66	62	92	88	88	112	58	66	68	74	88
ASV894	0	0	0	0	0	0	0	40	0	0	0
ASV895	0	0	0	0	0	0	0	0	0	0	0
ASV896	2325	1955	3149	3466	3152	3165	2848	3098	2886	3457	3065
ASV898	53	59	64	37	21	37	30	30	15	14	19
ASV900	8	10	10	8	4	8	7	10	13	10	2
ASV901	0	0	0	0	0	0	0	0	0	0	0
ASV903	0	0	0	0	0	0	0	0	0	0	0
ASV904	14	19	10	13	9	14	23	25	13	22	19
ASV905	85	92	112	82	114	89	105	79	85	87	93
ASV906	0	0	0	0	0	0	0	0	0	0	3
ASV907	0	0	0	0	0	0	0	0	0	0	0
ASV908	0	0	0	0	0	0	0	0	3	0	0
ASV909	0	0	0	0	0	0	0	0	0	0	0
ASV910	0	0	0	0	0	0	0	0	0	0	0
ASV911	0	0	0	0	0	0	0	0	0	0	0
ASV912	0	0	0	0	0	0	0	0	0	0	0
ASV913	0	0	0	0	0	0	0	0	0	0	0
ASV914	0	0	0	0	0	0	0	0	1	0	0
ASV915	77	50	70	97	93	71	104	104	118	119	59
ASV916	0	5	0	0	0	0	0	0	0	0	0
ASV917	0	0	0	0	0	0	0	0	0	0	0
ASV918	0	0	0	0	0	0	0	0	0	0	0
ASV919	0	0	0	11	0	0	0	0	0	0	0
ASV920	0	2	1	0	0	0	0	0	0	0	0
ASV921	2	4	3	1	6	2	3	0	1	0	6
ASV922	2	1	0	0	4	1	0	0	0	0	1
ASV923	10	5	6	6	9	3	10	5	4	5	4
ASV924	1	0	2	0	0	0	3	0	1	0	2
ASV925	0	0	0	0	0	0	0	0	0	0	0
ASV926	0	0	0	0	0	0	0	0	0	0	0
ASV927	14	4	8	9	7	10	8	9	9	11	5
ASV929	0	0	0	0	0	0	0	1	0	0	0
ASV930	2	4	5	7	7	11	6	11	5	8	8
ASV931	0	0	5	0	0	0	0	0	0	0	0
ASV932	0	0	4	0	0	0	0	0	0	0	0
ASV933	0	0	0	0	0	0	0	0	0	0	3
ASV934	3735	4166	2762	2587	2718	1567	1716	1369	1021	965	764
ASV936	0	0	0	6	0	0	0	0	0	0	0
ASV937	0	0	0	0	0	0	0	4	0	0	0
ASV938	82	97	69	69	71	41	44	47	28	24	36
ASV939	3	6	7	1	3	3	5	3	2	1	6
ASV940	0	0	0	0	0	0	0	0	0	0	0
ASV942	0	2	4	6	6	3	3	10	0	4	0
ASV943	0	0	0	0	0	0	0	2	0	0	0
ASV944	2	1	0	1	0	0	0	0	1	3	0
ASV945	0	0	0	0	0	0	0	0	1	0	0
ASV946	8	1	5	4	7	2	10	10	12	20	15
ASV947	0	0	0	0	0	0	0	0	0	0	0
ASV948	0	0	0	0	0	0	0	0	0	0	0
ASV949	0	0	4	2	0	0	0	8	1	2	1
ASV950	2	1	2	4	1	0	1	1	1	0	1
ASV951	0	0	2	3	0	1	0	0	4	4	0
ASV952	2	0	2	0	0	1	0	0	0	0	1
ASV954	0	0	2	0	0	0	0	1	0	0	0
ASV955	0	0	0	0	0	0	0	0	0	0	0
ASV956	1	0	0	0	0	0	0	0	0	0	0
ASV957	0	0	0	0	0	0	0	0	0	0	0
ASV958	0	0	0	0	0	0	0	0	0	0	0
ASV959	0	0	0	0	0	0	0	0	0	0	0
ASV961	5	3	3	1	4	5	2	1	0	5	0
ASV962	0	0	0	2	0	0	5	1	0	0	0
ASV963	0	4	0	0	7	0	10	5	5	5	0
ASV964	2	0	0	1	0	2	1	1	0	0	0
ASV965	4	1	2	6	0	0	0	0	0	0	0
ASV966	0	0	0	0	0	0	0	0	0	0	0
ASV967	1	0	0	1	0	0	0	0	0	0	0
ASV968	0	0	0	3	4	2	4	0	13	6	5
ASV969	0	0	0	0	0	0	0	0	0	0	0
ASV970	0	0	0	0	0	0	0	0	0	0	0
ASV971	3	3	5	0	0	0	0	2	0	2	0
ASV972	2	0	2	6	9	0	2	3	4	0	1
ASV973	0	0	0	0	0	0	0	0	0	0	0
ASV974	0	0	0	0	0	0	0	0	0	0	2
ASV975	0	2	0	0	2	0	0	4	0	2	0
ASV976	0	0	0	0	0	0	0	0	0	0	0
ASV977	0	0	0	0	3	0	0	0	0	0	1
ASV979	2	5	3	2	0	2	1	0	4	2	2
ASV980	0	0	0	0	0	0	0	0	0	0	0
ASV981	0	0	0	0	0	0	0	0	0	0	0
ASV982	0	0	0	0	0	0	0	0	0	0	0
ASV983	0	0	0	0	0	0	2	0	0	0	0
ASV984	0	0	0	0	0	0	0	0	0	0	0
ASV985	0	0	0	0	0	0	0	0	0	0	0
ASV986	0	0	0	0	0	0	0	0	0	0	0
ASV987	0	0	0	0	0	0	0	0	0	0	0
ASV988	0	0	0	0	0	0	0	0	0	0	0
ASV989	0	0	0	0	0	0	0	0	0	0	0
ASV990	0	0	0	0	0	0	0	0	0	0	0
ASV991	0	0	0	0	0	0	0	0	0	0	0
ASV992	0	0	0	0	0	0	0	0	0	0	0
ASV993	0	0	0	0	0	0	0	0	0	0	0
ASV994	0	0	0	0	0	2	0	0	0	0	0
ASV995	0	0	0	0	0	0	0	0	0	0	0
ASV996	0	0	0	0	0	0	0	0	2	0	0
ASV997	0	0	0	0	0	0	0	0	0	0	0
ASV998	0	0	0	0	0	0	0	0	0	0	0
ASV999	0	0	0	0	0	0	0	0	0	0	0
ASV1000	0	0	0	0	0	0	0	0	0	0	0
ASV1001	0	0	0	0	0	0	0	0	0	0	0
ASV1002	0	0	0	0	0	0	0	0	0	0	0
ASV1003	0	0	0	0	0	0	0	0	0	0	0
ASV1004	0	0	0	0	0	0	0	0	0	0	0
ASV1005	0	0	0	0	0	0	0	0	0	0	0
ASV1006	0	0	0	0	0	0	0	0	0	0	0
ASV1007	0	0	0	0	0	0	0	0	0	0	0
ASV1008	0	0	0	0	0	0	0	0	0	0	0
ASV1009	0	0	0	0	0	0	0	0	0	0	0
ASV1010	0	0	0	0	3	0	0	0	0	0	0
ASV1011	0	0	0	0	0	0	0	0	0	0	0
ASV1012	0	0	0	0	0	0	0	0	0	0	0
ASV1013	0	0	0	0	0	0	0	0	0	0	0
ASV1016	0	0	0	0	0	0	0	0	0	0	0
ASV1017	0	0	0	0	0	0	0	0	0	0	0
ASV1018	0	0	0	0	0	0	0	0	0	0	0
ASV1019	0	0	0	0	0	0	0	0	0	0	0
ASV1021	0	0	0	0	0	0	0	0	0	0	0
ASV1022	0	0	0	0	0	0	1	0	0	0	0
ASV1023	0	0	0	0	0	0	0	0	3	0	0
ASV1024	0	0	0	0	0	0	0	0	0	0	0
ASV1025	0	0	0	0	0	0	0	0	0	0	0
ASV1026	0	0	0	0	0	0	0	0	0	0	0
ASV1027	1	0	0	0	0	0	0	0	0	0	0
ASV1028	0	0	0	0	0	0	0	0	0	0	0
ASV1029	0	0	0	0	0	0	0	0	0	0	0
ASV1030	0	0	0	0	0	0	0	0	0	0	0
ASV1031	0	0	0	0	0	0	0	0	0	0	0
ASV1032	0	0	0	0	0	0	0	0	0	0	0
ASV1033	185	224	147	166	197	262	373	314	280	256	265
ASV1034	106	106	93	94	82	96	144	94	76	83	81
ASV1035	0	0	0	0	0	0	0	0	0	0	0
ASV1036	0	0	0	0	0	0	0	0	3	0	0
ASV1037	0	0	0	0	0	0	0	0	0	0	0
ASV1038	0	0	0	0	0	0	0	0	0	0	0
ASV1039	0	0	0	0	0	0	0	0	0	0	0
ASV1040	0	0	0	0	0	0	0	0	0	0	0
ASV1041	0	0	0	0	0	0	0	0	0	0	0
ASV1042	0	0	0	0	0	0	0	0	0	0	0
ASV1043	0	0	0	3	0	0	0	0	0	0	0
ASV1044	0	0	0	0	0	0	0	0	0	0	0
ASV1045	0	0	0	0	0	0	0	0	0	0	0
ASV1046	0	0	0	0	0	0	0	0	0	0	0
ASV1047	0	0	0	0	0	0	0	0	0	0	0
ASV1048	0	0	0	0	0	0	0	0	0	0	0
ASV1049	0	0	0	0	0	0	0	0	0	0	0
ASV1050	0	0	0	0	0	0	0	0	0	0	0
ASV1051	0	0	0	0	0	0	0	0	0	0	0
ASV1052	1	0	0	0	0	0	0	0	0	0	0
ASV1053	0	0	0	0	0	0	0	0	0	0	0
ASV1054	0	0	0	0	0	0	0	0	0	1	0
ASV1055	0	0	0	0	0	0	0	0	0	0	0
ASV1056	0	0	0	0	0	0	2	0	0	0	0
ASV1057	0	0	0	0	0	0	0	0	0	0	0
ASV1058	0	0	0	0	0	0	0	0	0	0	0
ASV1059	0	0	0	0	0	0	0	0	0	0	0
ASV1060	0	0	0	0	0	0	0	0	0	0	0
ASV1061	0	0	0	0	0	0	0	0	0	0	0
ASV1062	0	0	0	0	0	0	0	3	0	0	0
ASV1063	0	0	0	0	0	0	0	0	0	0	0
ASV1064	0	0	0	0	0	0	0	0	0	0	0
ASV1065	0	0	0	0	0	0	0	0	0	0	0
ASV1066	0	0	0	0	0	0	0	0	0	0	0
ASV1067	0	3	0	0	0	0	0	0	0	0	0
ASV1068	0	0	0	0	0	0	0	0	0	0	0
ASV1069	0	0	0	0	0	0	0	0	0	0	0
ASV1070	0	0	0	0	0	0	0	0	0	0	0
ASV1071	0	0	0	0	0	0	0	0	0	0	0
ASV1072	0	0	0	0	0	0	0	0	0	0	0
ASV1073	0	0	0	0	0	0	0	0	0	0	0
ASV1074	0	0	0	2	0	0	0	0	0	0	0
ASV1075	0	0	0	0	0	0	0	0	0	0	0
ASV1076	0	0	0	0	0	0	0	0	0	0	0
ASV1077	0	0	0	0	0	0	0	0	0	0	0
ASV1078	0	0	0	0	0	0	0	0	0	0	0
ASV1079	0	0	0	0	0	0	0	0	0	0	0
ASV1080	0	0	0	0	0	0	0	0	0	0	0
ASV1081	0	0	0	0	0	0	0	0	0	0	0
ASV1082	0	0	0	0	2	0	0	0	0	0	0
ASV1083	0	0	0	0	0	0	0	0	0	0	0
ASV1084	0	0	0	0	0	0	0	0	0	0	0
ASV1085	0	0	0	0	0	0	0	0	0	0	0
ASV1086	0	0	0	0	0	0	0	0	0	0	0
